Question,Answer,Topic,Tags
"What is the difference between a Public IP and a Private IP?","<b>ANSWER:</b> A globally routable address vs a local home address.<br><br><b>The Simple Explanation:</b><br>• <b>Public IP:</b> (e.g., `8.8.8.8`). Unique across the entire planet. If you type it into a browser anywhere in the world, the internet routers know exactly how to reach it.<br>• <b>Private IP:</b> (e.g., `192.168.1.100` or `10.0.0.5`). Non-routable. These are reserved exclusively for inside your house/office. If you ask an internet router to find `192.168.1.5`, the router instantly drops the packet because 50 million people have a device with that exact same IP inside their homes.","Networking Fundamentals","networking ip routing"
"What is an ARP Spoofing attack?","<b>ANSWER:</b> A hacker forging the phonebook to intercept traffic.<br><br><b>The Simple Explanation:</b><br>Remember the ARP table? Your computer shouts 'Who has the Router IP 192.168.1.1?'<br><br>In an ARP Spoofing attack, the Hacker's computer sitting in the coffee shop rapidly shouts back, 'I am the Router! My MAC address is the Router!'<br>Your computer believes them and updates its ARP table. Now, when you try to send your bank password to the internet, your computer accidentally hands the packet directly to the Hacker. The Hacker reads it, and then quietly forwards it to the real router so you don't suspect anything (Man-in-the-Middle).","Networking Fundamentals","networking security arp"
"What is the TCP Window Size?","<b>ANSWER:</b> How many packages the postman can deliver before you have to sign for them.<br><br><b>The Simple Explanation:</b><br>In TCP, sending 1 packet, waiting 100ms for an ACK, sending 1 packet, waiting 100ms... is incredibly slow.<br><br>TCP uses a 'Sliding Window'. The server says, 'My window size is 5.' It fires 5 packets at you instantly. You send back one ACK saying 'Got all 5!'. The server then fires the next 5.<br>If the network is very stable, TCP slowly increases the Window Size to 10, then 50, then 100, blasting data at maximum speed until a packet gets lost.","Networking Fundamentals","networking tcp performance"
"What is the difference between a Hub and a Switch?","<b>ANSWER:</b> A Hub is an idiot. A Switch is a genius.<br><br><b>The Simple Explanation:</b><br>• <b>Hub (Layer 1):</b> A dumb metal box. If a packet comes in Port 1 meant for Port 5, the Hub physically duplicates the electrical signal and blasts it out of ALL ports (2, 3, 4, 5, 6). It causes massive collisions and slows down the network.<br>• <b>Switch (Layer 2):</b> Has a brain (the MAC Table). If a packet comes in Port 1 meant for Port 5, the Switch looks at its table, and sends the electrical signal ONLY out of Port 5. The rest of the ports stay totally silent.","Networking Fundamentals","networking switch layer2"
"What is a Proxy ARP?","<b>ANSWER:</b> The Router stepping in to answer the door for someone who isn't home.<br><br><b>The Simple Explanation:</b><br>Imagine a computer shouts an ARP Request: 'Who has IP 10.0.0.50?'<br>Normally, the computer at 10.0.0.50 would reply with its MAC address. But what if that computer is actually on a completely different physical network, and the requesting computer is just confused about the subnet mask?<br><br>The Router hears the shout. It knows 10.0.0.50 is on a different network. The Router replies: 'I'll take it! Send it to my MAC address, and I promise I will route it to them.'","Networking Fundamentals","networking arp routing"
"What is Multicast vs Broadcast vs Unicast?","<b>ANSWER:</b> How many people you are talking to.<br><br><b>The Simple Explanation:</b><br>• <b>Unicast (1 to 1):</b> A private phone call. You send a packet directly to one specific IP address.<br>• <b>Broadcast (1 to ALL):</b> Yelling in a crowded room. You send a packet to a special IP (like `255.255.255.255`), and EVERY single device on your local subnet is forced to listen to it and process it.<br>• <b>Multicast (1 to MANY):</b> A radio station. You send a packet to a specific Multicast IP group. Only the devices that explicitly 'tuned in' to that radio station receive the packet. Everyone else ignores it completely. Great for streaming live video to 50 TVs in a hospital.","Networking Fundamentals","networking routing multicast"
"What is BSSID vs SSID?","<b>ANSWER:</b> The physical router vs the name of the Wi-Fi.<br><br><b>The Simple Explanation:</b><br>• <b>SSID (Service Set Identifier):</b> The human-readable name of the Wi-Fi network (e.g., 'Starbucks Free Wi-Fi').<br>• <b>BSSID (Basic Service Set Identifier):</b> The physical MAC address of the actual router antenna broadcasting that signal.<br><br><b>Why it matters:</b> A massive university might have 500 routers all broadcasting the SSID 'University_Guest'. As you walk across campus, your phone stays connected to 'University_Guest', but in the background, it is constantly jumping from BSSID to BSSID (router to router) to keep the strongest signal.","Networking Fundamentals","networking wifi wireless"
"What is an Intrusion Detection System (IDS) vs Intrusion Prevention System (IPS)?","<b>ANSWER:</b> The Security Guard vs The Bouncer.<br><br><b>The Simple Explanation:</b><br>• <b>IDS (Detection):</b> A security guard watching the cameras. It monitors all network traffic. If it sees a known hacker pattern (like an SQL injection payload), it sets off alarms and emails the admin, but it <i>does not</i> stop the packet. The hack still goes through.<br>• <b>IPS (Prevention):</b> The Bouncer at the door. It sits physically inline with the traffic. If it detects a malicious packet, it violently drops the packet into the trash before it ever reaches the web server.","Networking Fundamentals","networking security firewall"
"What is the Ping of Death's modern equivalent? (Smurf Attack)","<b>ANSWER:</b> A DDoS attack using Broadcast IPs to amplify damage.<br><br><b>The Simple Explanation:</b><br>The attacker wants to crash Victim Server.<br>The attacker sends an ICMP Echo Request (Ping) to a massive network's BROADCAST IP (e.g., a university network with 5,000 computers).<br><br><b>The Trick:</b> The attacker spoofs (fakes) the Source IP on the packet, making it look like the Victim Server sent it.<br>All 5,000 computers receive the ping. All 5,000 computers are polite, so they simultaneously fire 5,000 Echo Replies directly at the Victim Server, instantly crashing it. The attacker sent 1 packet, and caused 5,000 packets of damage (Amplification).","Networking Fundamentals","networking security ddos"
"What is SSH (Secure Shell)? How is it better than Telnet?","<b>ANSWER:</b> The secure remote control for servers.<br><br><b>The Simple Explanation:</b><br>If a developer in New York needs to type commands into a Linux server in London, they use a terminal.<br><br>• <b>Telnet (The Old Way):</b> Sends every keystroke across the internet in plain text. A hacker could easily read your root password.<br>• <b>SSH (The Modern Way):</b> Uses public-key cryptography to encrypt the entire terminal session. When you type 'sudo rm', the internet only sees scrambled garbage (`h*9#Lp!`). It is the absolute standard for managing remote servers.","Networking Fundamentals","networking ssh security"
"What is a Sticky Session in a Load Balancer?","<b>ANSWER:</b> Ensuring a customer always talks to the same waiter.<br><br><b>The Simple Explanation:</b><br>Normally, a Load Balancer uses Round-Robin: Request 1 goes to Server A, Request 2 goes to Server B.<br><br>But imagine a user logs into Server A, and Server A stores their Shopping Cart in its local RAM. If the user clicks 'Checkout', and the Load Balancer routes that request to Server B... Server B says 'I don't know who you are, your cart is empty!'<br><br><b>The Fix (Sticky Sessions):</b> The Load Balancer drops a cookie in the user's browser. It says, 'For the next hour, no matter what, route this specific user ONLY to Server A.'","Networking Fundamentals","networking load-balancing architecture"
"Explain the concept of NAT Traversal (Hole Punching).","<b>ANSWER:</b> A trick to let two private computers talk directly to each other.<br><br><b>The Simple Explanation:</b><br>Because of NAT, if you try to host a multiplayer game on your PC (`192.168.1.5`), your friend cannot connect to you because your Router drops all incoming traffic.<br><br><b>Hole Punching:</b> You and your friend both connect to a central public server (like Discord). <br>Because YOU initiated the outgoing connection, your Router 'punched a hole' in its firewall to allow Discord's reply back in.<br>Discord tells your friend, 'Here is the exact IP and Port hole they opened.' Your friend fires packets directly into that hole, bypassing the Router's security shield.","Networking Fundamentals","networking nat routing"
"What is a Default Route (0.0.0.0/0)?","<b>ANSWER:</b> The 'I don't know, just send it to the boss' rule.<br><br><b>The Simple Explanation:</b><br>A Router looks at an incoming packet destined for IP `123.45.67.89`.<br>It checks its routing table (a map):<br>'Is it on the Local Network? No.'<br>'Is it in the 10.0.0.0 subnet? No.'<br><br>If the router cannot find a specific match, it hits the <b>Default Route</b> (`0.0.0.0/0`). This rule basically says, 'Match literally every IP address in the universe, and forward it to my ISP's upstream router. Let them figure it out.'","Networking Fundamentals","networking routing ip"
