Question,Answer,Topic,Tags
"What is Full-Text Search in MySQL?","<b>ANSWER:</b> A built-in Google search for text columns.<br><br><b>The Simple Explanation:</b><br>Using `LIKE '%jump%'` is slow and stupid (it won't find 'jumping'). Full-Text Search analyzes words like a search engine.<br><b>The Code:</b><br>1. <code>ALTER TABLE Articles ADD FULLTEXT(body);</code><br>2. <code>SELECT * FROM Articles WHERE MATCH(body) AGAINST('jumping');</code><br>It is vastly faster and smarter than `LIKE`.","DBMS Fundamentals","dbms sql mysql text-search"
"What is the difference between COUNT(1), COUNT(*), and COUNT(column_name)?","<b>ANSWER:</b> Performance and NULL handling.<br><br>• <b>COUNT(*) and COUNT(1):</b> They are physically identical. They both count the total number of rows in the table. They are heavily optimized by the database.<br>• <b>COUNT(email):</b> This scans the specific column, and it completely IGNORES any row where the email is NULL. It is slower.","DBMS Fundamentals","dbms sql mysql aggregation"
"How do you backup a MySQL database? (mysqldump)","<b>ANSWER:</b> Generating a massive text file of SQL commands.<br><br><b>The Simple Explanation:</b><br>`mysqldump` is a command-line tool. It connects to your database and generates thousands of `CREATE TABLE` and `INSERT INTO` statements into a `.sql` text file. To restore the backup, you simply execute the text file on the new server.<br><b>The Terminal Command:</b><br><code>mysqldump -u root -p my_database > backup.sql</code>","DBMS Fundamentals","dbms admin backup"
"What is Database Sharding?","<b>ANSWER:</b> Slicing a massive database horizontally across multiple servers.<br><br><b>The Simple Explanation:</b><br>Your `Users` table hits 1 billion rows. A single server physically cannot hold the hard drives. <br>You 'Shard' it. Users with IDs 1 to 500 million live on Server A. Users with IDs 500 million to 1 billion live on Server B. Your application code must be smart enough to know which server to talk to.","DBMS Fundamentals","dbms architecture scaling"
"What is Read Replication? (Master-Slave architecture)","<b>ANSWER:</b> Offloading the heavy reading traffic.<br><br><b>The Simple Explanation:</b><br>You have 1 Master database. All `INSERT`, `UPDATE`, and `DELETE` commands go to the Master. <br>The Master silently copies its data to 3 Slave databases in the background. <br>All `SELECT` (Read) commands from your users are routed to the Slaves. This prevents massive reporting queries from slowing down the website's checkout process.","DBMS Fundamentals","dbms architecture scaling"
"What is the N+1 Query Problem?","<b>ANSWER:</b> A massive performance bug in Java/Python ORMs (like Hibernate or Django).<br><br><b>The Bug:</b><br>You want to list 100 users and their profile pictures.<br>1. The ORM runs 1 query to get the 100 users (`SELECT * FROM Users`).<br>2. As it loops through the list in Java, it runs 1 separate query to get EACH user's picture (`SELECT * FROM Pictures WHERE user_id = ?`).<br>Result: You ran 101 queries instead of just doing 1 big `JOIN`. It kills server performance.","DBMS Fundamentals","dbms performance orm"
"How do you find the 2nd highest salary in MySQL? (LIMIT OFFSET)","<b>ANSWER:</b> A classic interview question.<br><br><b>The Code:</b><br><code>SELECT salary FROM Employees <br>ORDER BY salary DESC <br>LIMIT 1 OFFSET 1;</code><br><br>It sorts everyone Highest to Lowest. It skips the 1st guy (`OFFSET 1`), and only grabs the 2nd guy (`LIMIT 1`).","DBMS Fundamentals","dbms sql queries interview"
"What is the difference between a View and a Materialized View? (And does MySQL have them?)","<b>ANSWER:</b> Virtual calculation vs Physical storage.<br><br><b>View:</b> Secretly re-runs the SQL query every time you call it. Slow, but always up to date.<br><b>Materialized View:</b> Runs the math ONCE and saves the answer to the hard drive. Instant speed, but the data gets stale.<br><b>MySQL Note:</b> MySQL natively does NOT have Materialized Views. You have to fake it by creating a real table and updating it with Triggers or Cron Jobs.","DBMS Fundamentals","dbms sql mysql views"
"What is the MySQL Query Cache? (And why was it removed?)","<b>ANSWER:</b> Saving the exact text of a query.<br><br><b>The Simple Explanation:</b><br>If 1000 users run the exact same `SELECT * FROM News` query, MySQL used to cache the final output. <br><b>Why it was removed in MySQL 8.0:</b> If even a single letter in the News table changed, the engine had to violently flush the entire cache, causing massive server stuttering. Modern apps do caching in Redis instead.","DBMS Fundamentals","dbms architecture mysql cache"
"What is a Covering Index?","<b>ANSWER:</b> An index that completely answers the question without touching the main table.<br><br><b>The Simple Explanation:</b><br>You have an index on `(email, age)`. You run `SELECT age FROM Users WHERE email = 'test'`.<br>Because ALL the requested data (`age`) is physically stored inside the index itself, MySQL never bothers looking up the actual table row. It returns the answer instantly from the index.","DBMS Fundamentals","dbms sql mysql index performance"
"How do you insert multiple rows at once in MySQL? (Bulk Insert)","<b>ANSWER:</b> Doing it all in one network trip.<br><br><b>The Bad Way:</b> Running 5 separate `INSERT INTO` statements (slow network overhead).<br><b>The Good Code:</b><br><code>INSERT INTO Users (name, age) VALUES <br>  ('Alice', 25),<br>  ('Bob', 30),<br>  ('Charlie', 22);</code><br>This is wildly faster for uploading large batches of data from a backend server.","DBMS Fundamentals","dbms sql mysql insert performance"
"What is the difference between an INNER JOIN and an EQUI JOIN?","<b>ANSWER:</b> Terminology trick.<br><br>An <b>Equi Join</b> is simply any join that uses the equals sign (`=`) in the `ON` clause (e.g., `ON A.id = B.id`). It is the most common type of Inner Join.<br>A <b>Non-Equi Join</b> uses things like `<`, `>`, or `BETWEEN` (e.g., `ON Employee.salary BETWEEN PayGrade.min AND PayGrade.max`).","DBMS Fundamentals","dbms sql join"
"What is the MySQL LIMIT injection vulnerability?","<b>ANSWER:</b> When you forget to parameterize pagination.<br><br><b>The Simple Explanation:</b><br>Developers often correctly use Prepared Statements for `WHERE email = ?`, but then blindly inject user variables into `LIMIT 10 OFFSET + userInput`. A hacker can send `userInput = 1; DROP TABLE Users` and destroy the database. ALWAYS parameterize or cast pagination inputs to integers.","DBMS Fundamentals","dbms sql security"
"What is a Self-Referencing Table?","<b>ANSWER:</b> A table where a Foreign Key points back to its own Primary Key.<br><br><b>The Simple Explanation:</b><br>An `Employees` table has an `id`, `name`, and `manager_id`.<br>The `manager_id` is a Foreign Key that points to the `id` column in the EXACT SAME `Employees` table, creating a corporate hierarchy tree.","DBMS Fundamentals","dbms sql schema design"
"How do you reset the AUTO_INCREMENT counter in MySQL?","<b>ANSWER:</b> Altering the table sequence.<br><br><b>The Simple Explanation:</b><br>You were testing your app and inserted/deleted 500 fake users. The next user will be ID 501, but you want it to start back at 1.<br><b>The Code:</b><br><code>ALTER TABLE Users AUTO_INCREMENT = 1;</code><br>(Note: It will only reset to a number higher than the current maximum ID in the table).","DBMS Fundamentals","dbms sql mysql alter auto_increment"
"What is the difference between HAVING and WHERE when it comes to performance?","<b>ANSWER:</b> `WHERE` reduces the workload, `HAVING` filters the aftermath.<br><br><b>The Simple Explanation:</b><br>Always use `WHERE` if possible. `WHERE` filters out the millions of unwanted rows BEFORE the database tries to sort or group them.<br>`HAVING` forces the database to process, sort, and group everything, and only throws away the bad data at the very end. Only use `HAVING` for aggregate math like `SUM()` or `COUNT()`.","DBMS Fundamentals","dbms sql performance"
