Question,Answer,Topic,Tags
"Explain the SOLID Principle: Open/Closed.","<b>ANSWER:</b> Code should be Open for Extension, but Closed for Modification.<br><br><b>The Simple Explanation:</b><br>You wrote a `CalculateShipping()` method that handles Cars and Bikes.<br>Now, your boss says 'Add Boats'.<br><b>Bad:</b> You open the existing file and add an ugly `if (type == boat)` statement. You risk breaking the Car and Bike logic!<br><br><b>Good:</b> You design an `Vehicle` interface with a `getShippingCost()` method. To add a Boat, you create a brand new `Boat` file that implements the interface. You extended the app's capability without ever modifying the old, tested code.","OOP Fundamentals","oop solid design-patterns"
"What is a Memory Leak in Java? Doesn't the Garbage Collector prevent that?","<b>ANSWER:</b> A memory leak happens when you hold onto a remote control for an object you no longer need.<br><br><b>The Simple Explanation:</b><br>The Garbage Collector deletes objects that are 'orphaned' (no one is pointing to them).<br><br>But imagine you have a static `ArrayList` called `activeUsers`. When a user logs out, you forget to run `activeUsers.remove(user)`. <br>The Garbage Collector looks at the user, sees the `ArrayList` is still pointing to them, and says 'Oh, they are still being used. I won't delete them.' The list grows to 10 million users, and your server runs out of RAM and crashes.","OOP Fundamentals","oop memory garbage-collection"
"What is the difference between Array and ArrayList?","<b>ANSWER:</b> An Array is a rigid box. An ArrayList is a magical expanding box.<br><br><b>The Simple Explanation:</b><br>• <b>Array:</b> When you create an `int[] arr = new int[5]`, the OS carves out exactly 5 slots in physical memory. It can never be 6. If you want a 6th slot, you have to build a brand new 6-slot array and copy all the data over manually. It is extremely fast but inflexible.<br>• <b>ArrayList:</b> A wrapper class around an Array. When the internal array gets full, the ArrayList automatically does the dirty work: it silently builds a larger array, copies the data, and throws away the old one. It trades a tiny bit of speed for massive convenience.","OOP Fundamentals","oop data-structures java"
"What is a Stack Trace?","<b>ANSWER:</b> The breadcrumb trail showing exactly how a crash happened.<br><br><b>The Simple Explanation:</b><br>When an Exception is thrown and your program crashes, Java prints a wall of red text. This is the Stack Trace.<br><br>You read it from the <b>TOP DOWN</b>.<br>The first line tells you exactly what went wrong (`NullPointerException`).<br>The second line tells you exactly where the bomb went off (e.g., `UserService.java:45`).<br>The next line shows who called `UserService` (`LoginController.java:20`), and so on, all the way down to the `main()` method. It tells you the exact sequence of events that led to the crash.","OOP Fundamentals","oop exceptions debugging"
"Explain Try-Catch-Finally. Why use the Finally block?","<b>ANSWER:</b> The safety net for dangerous code.<br><br><b>The Simple Explanation:</b><br>• <b>Try:</b> You put dangerous code here (e.g., 'Connect to Database').<br>• <b>Catch:</b> If the dangerous code explodes, execution instantly jumps here to handle the error gracefully instead of crashing the whole app.<br>• <b>Finally:</b> This code is <b>GUARANTEED</b> to run, no matter what happens.<br><br><b>Why use it?</b> If you open a database connection in the `try` block, and it crashes halfway through, the connection stays open forever (a memory leak!). You put `db.close()` in the `finally` block to ensure the door is locked before the app moves on, crash or no crash.","OOP Fundamentals","oop exceptions java"
"What is the difference between Checked and Unchecked Exceptions in Java?","<b>ANSWER:</b> The compiler's level of strictness.<br><br><b>Checked Exceptions (The Nanny):</b><br>These are things totally outside your control (e.g., `FileNotFoundException`). The Java compiler literally will NOT let you run the program unless you explicitly write a `try-catch` block around the code. It forces you to handle the worst-case scenario.<br><br><b>Unchecked Exceptions (Runtime Exceptions):</b><br>These are usually developer mistakes (e.g., `NullPointerException`, `IndexOutOfBounds`). The compiler trusts you. It doesn't force you to write a `try-catch`. If you mess up, the program blows up while the user is using it.","OOP Fundamentals","oop exceptions java"
"What is Method Overloading?","<b>ANSWER:</b> Giving the same method name to different functions, as long as their inputs are different.<br><br><b>The Simple Explanation:</b><br>Imagine a method `print(String text)`. It takes a word and prints it.<br>But what if you want to print a number? You could name it `printNumber(int num)`, but that gets messy.<br><br>Overloading allows you to create `print(int num)` in the exact same class. <br>When you write `print(42)`, Java looks at the input, sees an integer, and automatically routes it to the correct method. It makes APIs much cleaner (like `System.out.println()`, which is heavily overloaded).","OOP Fundamentals","oop polymorphism overloading"
"What is the 'this' keyword?","<b>ANSWER:</b> A mirror the object uses to look at itself.<br><br><b>The Simple Explanation:</b><br>Imagine a class with a class-level variable `String name`.<br>Now imagine a constructor: `public User(String name)`<br><br>If you type `name = name;` inside the constructor, Java is confused. Which name is which?<br>You use `this.name = name;` to tell Java: 'Take the `name` variable that was just handed to me, and assign it to <b>MY OWN</b> personal class-level `name` variable.' It resolves the naming collision.","OOP Fundamentals","oop keywords java"
"What is the difference between Pass-by-Value and Pass-by-Reference? Which one does Java use?","<b>ANSWER:</b> Java is strictly 100% Pass-by-Value.<br><br><b>The Simple Explanation:</b><br>• <b>Pass-by-Reference:</b> You hand a friend your physical house key. If they melt the key in a fire, you can't get into your house.<br>• <b>Pass-by-Value (Java):</b> You go to Home Depot, make a COPY of your house key, and hand the copy to your friend.<br><br><b>The Java Trap:</b> When you pass an Object (like a `Dog`) into a method, Java passes a COPY of the Remote Control. If the method presses a button on the remote (`dog.bark()`), your physical dog barks. But if the method throws the remote away (`dog = new Dog()`), your original remote control is untouched.","OOP Fundamentals","oop memory java references"
"Explain the Builder Pattern.","<b>ANSWER:</b> A way to create complex objects without having a constructor with 20 parameters.<br><br><b>The Simple Explanation:</b><br>Imagine a `Pizza` class. It has crust, cheese, pepperoni, olives, mushrooms, onions, etc.<br>A constructor would look terrible: `new Pizza(\"thin\", true, true, false, false, true);` (What do those booleans even mean?)<br><br><b>The Builder Pattern:</b><br>You chain readable methods together:<br>`Pizza p = new Pizza.Builder().crust(\"thin\").addCheese().addPepperoni().build();`<br>It makes the code incredibly readable, and you only specify the ingredients you actually want.","OOP Fundamentals","oop patterns builder"
"What is the Observer Pattern?","<b>ANSWER:</b> A YouTube subscription model for your code.<br><br><b>The Simple Explanation:</b><br>Imagine a `WeatherStation` object that measures temperature. You have 3 `DisplayScreen` objects that need to show the temperature.<br><b>Bad (Polling):</b> The screens ask the station 'Did it change?' every 5 seconds. Huge waste of CPU.<br><br><b>Good (Observer):</b> The screens 'subscribe' to the WeatherStation. They just sit quietly. When the temperature changes, the WeatherStation loops through its list of subscribers and actively shouts to them: 'Update! It's now 75 degrees!' The screens immediately redraw.","OOP Fundamentals","oop patterns observer"
"What is a Wrapper Class in Java? (Integer vs int)","<b>ANSWER:</b> Turning a raw, primitive number into a fully-featured Object.<br><br><b>The Simple Explanation:</b><br>An `int` (lowercase) is a primitive. It is literally just a chunk of raw binary data in memory. It has no methods. It cannot be `null`.<br>But Java's `ArrayList` requires <i>Objects</i>. You cannot put an `int` into an `ArrayList`.<br><br><b>The Fix (Wrapper):</b><br>Java provides an `Integer` class. It is a box that holds the raw `int` inside it, but adds helper methods like `Integer.parseInt(\"42\")`. When you put numbers into a List, Java secretly 'Auto-boxes' the raw `int` into an `Integer` object for you.","OOP Fundamentals","oop primitives java types"
"Explain the 'protected' access modifier.","<b>ANSWER:</b> The 'Family Only' security level.<br><br><b>The Simple Explanation:</b><br>• `private`: Nobody can see this except the exact class it is written in.<br>• `public`: The entire universe can see this.<br>• `protected`: A middle ground. It means 'Only classes in my exact same Package (folder) can see this, PLUS any Child classes that inherit from me, even if they live in a different folder.'<br>It is extremely useful for sharing helper methods with your children, while keeping them hidden from the rest of the application.","OOP Fundamentals","oop access-modifiers java"
"What is a 'POJO' (Plain Old Java Object)?","<b>ANSWER:</b> A completely normal, boring class with no magical frameworks attached.<br><br><b>The Simple Explanation:</b><br>In older versions of Java, to make an object talk to a database or a server, you had to make your class `extend` massive, terrifying framework classes (like EJBs). Your simple `User` class became 5,000 lines of messy, unreadable framework code.<br><br>A POJO is a rebellion against that. It is a class with just private variables, standard Getters, and standard Setters. No complex inheritance. Modern frameworks (like Spring) are designed to work perfectly with simple POJOs, keeping your core code clean and framework-independent.","OOP Fundamentals","oop architecture java"
"What is 'Coupling' in software engineering?","<b>ANSWER:</b> How badly two classes are glued together.<br><br><b>The Simple Explanation:</b><br>Imagine a TV and a DVD Player.<br>• <b>Tight Coupling (Bad):</b> The DVD player is physically welded into the side of the TV. If the DVD player breaks, you have to throw the entire TV in the trash.<br>• <b>Loose Coupling (Good):</b> They are connected by a standard HDMI cable (An Interface). If the DVD player breaks, you unplug it, buy a PlayStation, plug it into the exact same HDMI port, and the TV doesn't even notice the difference.<br>In OOP, you always strive for Loose Coupling using Interfaces.","OOP Fundamentals","oop coupling architecture"
"What is 'Cohesion' in software engineering?","<b>ANSWER:</b> How focused a class is on a single, specific task.<br><br><b>The Simple Explanation:</b><br>• <b>Low Cohesion (Bad):</b> A `SuperUtility` class that formats dates, sends emails, connects to the database, and calculates taxes. It is a massive junk drawer. If a bug happens, finding it is a nightmare.<br>• <b>High Cohesion (Good):</b> An `EmailSender` class. All its variables and methods are 100% focused purely on SMTP and sending emails. It does one job flawlessly. (This is identical to the Single Responsibility Principle).","OOP Fundamentals","oop cohesion architecture"
"What is the 'super' keyword used for regarding variables?","<b>ANSWER:</b> Accessing a parent's variable that the child accidentally (or intentionally) hid.<br><br><b>The Simple Explanation:</b><br>Imagine a Parent class has a variable `String eyeColor = \"Brown\"`.<br>The Child class inherits it, but creates its own variable `String eyeColor = \"Blue\"`. (This is called variable hiding).<br><br>If you are coding inside the Child class and type `print(eyeColor)`, it will print \"Blue\".<br>But what if the child desperately needs to know the parent's eye color?<br>The child types `print(super.eyeColor)`. The `super` keyword tells Java to completely ignore the child's variables and look directly at the Parent's variables.","OOP Fundamentals","oop inheritance variables java"
"Explain Method Overriding vs Overloading in ONE sentence each.","<b>ANSWER:</b> <br><b>Overloading:</b> Same method name, completely different inputs, in the SAME class. (e.g., `print(String s)` vs `print(int i)`).<br><br><b>Overriding:</b> Exact same method name, exact same inputs, but in a CHILD class completely replacing the Parent's version. (e.g., Parent says `speak() { print(\"Moo\"); }`, Child says `speak() { print(\"Quack\"); }`).","OOP Fundamentals","oop polymorphism overriding overloading"
